year,county,age,births,population,birth_rate
2022,Jefferson,15-17 years,0.0,242.0,0.0
2022,Jefferson,18-19 years,6.0,100.0,60.0
2022,Jefferson,20-24 years,16.0,309.0,51.8
2022,Jefferson,25-29 years,24.0,262.0,91.6
2022,Jefferson,30-34 years,14.0,328.0,42.7
2022,Jefferson,35-39 years,0.0,310.0,0.0
2022,Johnston,15-17 years,0.0,441.0,0.0
2022,Johnston,18-19 years,6.0,434.0,13.8
2022,Johnston,20-24 years,33.0,706.0,46.7
2022,Johnston,25-29 years,27.0,566.0,47.7
2022,Johnston,30-34 years,25.0,643.0,38.9
2022,Johnston,35-39 years,11.0,590.0,18.6
2022,Johnston,40-44 years,0.0,593.0,0.0
2022,Kay,15-17 years,8.0,1898.0,4.2
2022,Kay,18-19 years,29.0,1153.0,25.2
2022,Kay,20-24 years,168.0,2746.0,61.2
2022,Kay,25-29 years,168.0,2650.0,63.4
2022,Kay,30-34 years,118.0,2756.0,42.8
2022,Kay,35-39 years,36.0,2584.0,13.9
2022,Kay,40-44 years,9.0,2637.0,3.4
2022,Kay,45-54 years,0.0,4674.0,0.0
2022,Kingfisher,15-17 years,0.0,719.0,0.0
2022,Kingfisher,18-19 years,7.0,349.0,20.1
2022,Kingfisher,20-24 years,45.0,983.0,45.8
2022,Kingfisher,25-29 years,56.0,841.0,66.6
2022,Kingfisher,30-34 years,39.0,957.0,40.8
2022,Kingfisher,35-39 years,17.0,981.0,17.3
2022,Kingfisher,40-44 years,0.0,995.0,0.0
2022,Kiowa,15-17 years,0.0,356.0,0.0
2022,Kiowa,18-19 years,9.0,183.0,49.2
2022,Kiowa,20-24 years,19.0,455.0,41.8
2022,Kiowa,25-29 years,24.0,431.0,55.7
2022,Kiowa,30-34 years,22.0,476.0,46.2
2022,Kiowa,35-39 years,5.0,448.0,11.2
2022,Kiowa,40-44 years,0.0,518.0,0.0
2022,Latimer,15-17 years,0.0,350.0,0.0
2022,Latimer,18-19 years,0.0,269.0,0.0
2022,Latimer,20-24 years,32.0,624.0,51.3
2022,Latimer,25-29 years,34.0,551.0,61.7
2022,Latimer,30-34 years,20.0,554.0,36.1
2022,Latimer,35-39 years,7.0,513.0,13.6
2022,Le Flore,15-17 years,8.0,2192.0,3.6
2022,Le Flore,18-19 years,47.0,1208.0,38.9
2022,Le Flore,20-24 years,188.0,3073.0,61.2
2022,Le Flore,25-29 years,184.0,3039.0,60.5
2022,Le Flore,30-34 years,113.0,3021.0,37.4
2022,Le Flore,35-39 years,48.0,2990.0,16.1
2022,Le Flore,40-44 years,9.0,3095.0,2.9
2022,Le Flore,Unknown Age,0.0,0.0,0.0
2022,Lincoln,15-17 years,9.0,1471.0,6.1
2022,Lincoln,18-19 years,19.0,750.0,25.3
2022,Lincoln,20-24 years,102.0,1930.0,52.8
2022,Lincoln,25-29 years,104.0,1902.0,54.7
2022,Lincoln,30-34 years,84.0,2064.0,40.7
2022,Lincoln,35-39 years,36.0,2046.0,17.6
2022,Lincoln,40-44 years,13.0,2149.0,6.0
2022,Logan,15-17 years,0.0,2207.0,0.0
2022,Logan,18-19 years,15.0,1909.0,7.9
2022,Logan,20-24 years,100.0,3352.0,29.8
2022,Logan,25-29 years,168.0,2671.0,62.9
2022,Logan,30-34 years,160.0,3003.0,53.3
2022,Logan,35-39 years,68.0,3608.0,18.8
2022,Logan,40-44 years,11.0,3563.0,3.1
2022,Logan,45-54 years,0.0,6441.0,0.0
2022,Love,15-17 years,0.0,452.0,0.0
2022,Love,18-19 years,9.0,218.0,41.3
2022,Love,20-24 years,45.0,652.0,69.0
2022,Love,25-29 years,41.0,606.0,67.7
2022,Love,30-34 years,22.0,638.0,34.5
2022,Love,35-39 years,15.0,646.0,23.2
2022,McClain,15-17 years,7.0,2129.0,3.3
2022,McClain,18-19 years,17.0,1051.0,16.2
2022,McClain,20-24 years,112.0,2634.0,42.5
2022,McClain,25-29 years,157.0,2585.0,60.7
2022,McClain,30-34 years,142.0,2832.0,50.1
2022,McClain,35-39 years,42.0,3234.0,13.0
2022,McClain,40-44 years,9.0,3229.0,2.8
2022,McClain,45-54 years,0.0,5717.0,0.0
2022,McClain,Unknown Age,0.0,0.0,0.0
2022,McCurtain,15-17 years,11.0,1339.0,8.2
2022,McCurtain,18-19 years,30.0,704.0,42.6
2022,McCurtain,20-24 years,165.0,1898.0,86.9
2022,McCurtain,25-29 years,144.0,1836.0,78.4
2022,McCurtain,30-34 years,96.0,1961.0,49.0
2022,McCurtain,35-39 years,37.0,1774.0,20.9
2022,McCurtain,40-44 years,7.0,1741.0,4.0
2022,McCurtain,45-54 years,0.0,3559.0,0.0
2022,McIntosh,15-17 years,0.0,707.0,0.0
2022,McIntosh,18-19 years,11.0,397.0,27.7
2022,McIntosh,20-24 years,59.0,982.0,60.1
2022,McIntosh,25-29 years,64.0,972.0,65.8
2022,McIntosh,30-34 years,41.0,986.0,41.6
2022,McIntosh,35-39 years,21.0,1024.0,20.5
2022,McIntosh,40-44 years,0.0,1049.0,0.0
2022,McIntosh,45-54 years,0.0,2285.0,0.0
2022,Major,15-17 years,0.0,362.0,0.0
2022,Major,18-19 years,0.0,152.0,0.0
2022,Major,20-24 years,22.0,393.0,56.0
2022,Major,25-29 years,25.0,361.0,69.3
2022,Major,30-34 years,19.0,388.0,49.0
2022,Major,35-39 years,8.0,431.0,18.6
2022,Major,40-44 years,0.0,496.0,0.0
2022,Marshall,15-17 years,0.0,648.0,0.0
2022,Marshall,18-19 years,6.0,343.0,17.5
2022,Marshall,20-24 years,53.0,914.0,58.0
2022,Marshall,25-29 years,57.0,859.0,66.4
2022,Marshall,30-34 years,42.0,874.0,48.1
2022,Marshall,35-39 years,13.0,851.0,15.3
2022,Marshall,40-44 years,0.0,883.0,0.0
2022,Marshall,45-54 years,0.0,1796.0,0.0
2022,Marshall,Unknown Age,0.0,0.0,0.0
2022,Mayes,10-14 years,0.0,2651.0,0.0
2022,Mayes,15-17 years,8.0,1685.0,4.7
2022,Mayes,18-19 years,20.0,819.0,24.4
2022,Mayes,20-24 years,167.0,2412.0,69.2
2022,Mayes,25-29 years,143.0,2423.0,59.0
2022,Mayes,30-34 years,87.0,2454.0,35.5
2022,Mayes,35-39 years,31.0,2334.0,13.3
2022,Mayes,40-44 years,10.0,2492.0,4.0
2022,Mayes,45-54 years,0.0,4900.0,0.0
2022,Murray,15-17 years,0.0,604.0,0.0
2022,Murray,18-19 years,8.0,277.0,28.9
2022,Murray,20-24 years,38.0,807.0,47.1
2022,Murray,25-29 years,47.0,694.0,67.7
2022,Murray,30-34 years,33.0,765.0,43.1
2022,Murray,35-39 years,13.0,825.0,15.8
2022,Murray,40-44 years,0.0,880.0,0.0
2022,Muskogee,15-17 years,12.0,2916.0,4.1
2022,Muskogee,18-19 years,38.0,1736.0,21.9
2022,Muskogee,20-24 years,286.0,4456.0,64.2
2022,Muskogee,25-29 years,272.0,4164.0,65.3
2022,Muskogee,30-34 years,142.0,4243.0,33.5
2022,Muskogee,35-39 years,66.0,4258.0,15.5
2022,Muskogee,40-44 years,9.0,4308.0,2.1
2022,Noble,15-17 years,0.0,451.0,0.0
2022,Noble,18-19 years,5.0,211.0,23.7
2022,Noble,20-24 years,24.0,611.0,39.3
2022,Noble,25-29 years,29.0,578.0,50.2
2022,Noble,30-34 years,27.0,622.0,43.4
2022,Noble,35-39 years,11.0,663.0,16.6
2022,Noble,40-44 years,0.0,651.0,0.0
2022,Nowata,15-17 years,0.0,353.0,0.0
2022,Nowata,18-19 years,5.0,207.0,24.2
2022,Nowata,20-24 years,34.0,513.0,66.3
2022,Nowata,25-29 years,37.0,506.0,73.1
2022,Nowata,30-34 years,21.0,571.0,36.8
2022,Nowata,35-39 years,11.0,601.0,18.3
2022,Nowata,40-44 years,0.0,531.0,0.0
2022,Okfuskee,15-17 years,7.0,476.0,14.7
2022,Okfuskee,18-19 years,6.0,213.0,28.2
2022,Okfuskee,20-24 years,48.0,672.0,71.4
2022,Okfuskee,25-29 years,42.0,717.0,58.6
2022,Okfuskee,30-34 years,28.0,714.0,39.2
2022,Okfuskee,35-39 years,7.0,686.0,10.2
2022,Okfuskee,40-44 years,0.0,733.0,0.0
2022,Oklahoma,10-14 years,5.0,56400.0,0.1
2022,Oklahoma,15-17 years,165.0,33636.0,4.9
2022,Oklahoma,18-19 years,495.0,20360.0,24.3
2022,Oklahoma,20-24 years,2473.0,57453.0,43.0
2022,Oklahoma,25-29 years,3080.0,59334.0,51.9
2022,Oklahoma,30-34 years,2989.0,59705.0,50.1
2022,Oklahoma,35-39 years,1399.0,56970.0,24.6
2022,Oklahoma,40-44 years,278.0,52063.0,5.3
2022,Oklahoma,45-54 years,11.0,89494.0,0.1
2022,Okmulgee,15-17 years,5.0,1551.0,3.2
2022,Okmulgee,18-19 years,33.0,1036.0,31.9
2022,Okmulgee,20-24 years,132.0,2491.0,53.0
2022,Okmulgee,25-29 years,122.0,2208.0,55.3
2022,Okmulgee,30-34 years,91.0,2423.0,37.6
2022,Okmulgee,35-39 years,35.0,2131.0,16.4
2022,Okmulgee,40-44 years,8.0,2196.0,3.6
2022,Osage,15-17 years,0.0,1814.0,0.0
2022,Osage,18-19 years,20.0,986.0,20.3
2022,Osage,20-24 years,95.0,2625.0,36.2
2022,Osage,25-29 years,108.0,2515.0,42.9
2022,Osage,30-34 years,93.0,2768.0,33.6
2022,Osage,35-39 years,28.0,2672.0,10.5
2022,Osage,40-44 years,5.0,2842.0,1.8
2022,Ottawa,15-17 years,5.0,1266.0,3.9
2022,Ottawa,18-19 years,23.0,971.0,23.7
2022,Ottawa,20-24 years,149.0,2115.0,70.4
2022,Ottawa,25-29 years,108.0,1818.0,59.4
2022,Ottawa,30-34 years,71.0,1960.0,36.2
2022,Ottawa,35-39 years,35.0,1651.0,21.2
2022,Ottawa,40-44 years,0.0,1664.0,0.0
2022,Pawnee,15-17 years,0.0,660.0,0.0
2022,Pawnee,18-19 years,11.0,326.0,33.7
2022,Pawnee,20-24 years,46.0,884.0,52.0
2022,Pawnee,25-29 years,59.0,904.0,65.3
2022,Pawnee,30-34 years,31.0,882.0,35.1
2022,Pawnee,35-39 years,14.0,914.0,15.3
2022,Pawnee,40-44 years,0.0,955.0,0.0
2022,Payne,15-17 years,15.0,2659.0,5.6
2022,Payne,18-19 years,26.0,5834.0,4.5
2022,Payne,20-24 years,189.0,17435.0,10.8
2022,Payne,25-29 years,233.0,5911.0,39.4
2022,Payne,30-34 years,170.0,4751.0,35.8
2022,Payne,35-39 years,95.0,4456.0,21.3
2022,Payne,40-44 years,21.0,4240.0,5.0
2022,Payne,45-54 years,0.0,7048.0,0.0
2022,Pittsburg,10-14 years,0.0,2861.0,0.0
2022,Pittsburg,15-17 years,11.0,1799.0,6.1
2022,Pittsburg,18-19 years,24.0,896.0,26.8
2022,Pittsburg,20-24 years,131.0,2351.0,55.7
2022,Pittsburg,25-29 years,146.0,2663.0,54.8
2022,Pittsburg,30-34 years,73.0,2805.0,26.0
2022,Pittsburg,35-39 years,34.0,2778.0,12.2
2022,Pittsburg,40-44 years,0.0,2702.0,0.0
2022,Pontotoc,15-17 years,9.0,1546.0,5.8
2022,Pontotoc,18-19 years,21.0,919.0,22.9
2022,Pontotoc,20-24 years,139.0,2639.0,52.7
2022,Pontotoc,25-29 years,135.0,2419.0,55.8
2022,Pontotoc,30-34 years,113.0,2638.0,42.8
2022,Pontotoc,35-39 years,42.0,2492.0,16.9
2022,Pontotoc,40-44 years,6.0,2341.0,2.6
2022,Pottawatomie,15-17 years,15.0,2971.0,5.0
2022,Pottawatomie,18-19 years,31.0,2183.0,14.2
2022,Pottawatomie,20-24 years,220.0,5325.0,41.3
2022,Pottawatomie,25-29 years,278.0,4602.0,60.4
2022,Pottawatomie,30-34 years,171.0,4697.0,36.4
2022,Pottawatomie,35-39 years,83.0,4625.0,17.9
2022,Pottawatomie,40-44 years,14.0,4716.0,3.0
2022,Pottawatomie,45-54 years,0.0,8951.0,0.0
2022,Pushmataha,15-17 years,0.0,425.0,0.0
2022,Pushmataha,18-19 years,5.0,220.0,22.7
2022,Pushmataha,20-24 years,34.0,554.0,61.4
2022,Pushmataha,25-29 years,40.0,567.0,70.5
2022,Pushmataha,30-34 years,18.0,588.0,30.6
2022,Pushmataha,35-39 years,0.0,621.0,0.0
2022,Pushmataha,40-44 years,0.0,626.0,0.0
2022,Roger Mills,18-19 years,0.0,78.0,0.0
2022,Roger Mills,20-24 years,12.0,162.0,74.1
2022,Roger Mills,25-29 years,13.0,160.0,81.3
2022,Roger Mills,30-34 years,10.0,167.0,59.9
2022,Rogers,15-17 years,17.0,4080.0,4.2
2022,Rogers,18-19 years,45.0,2341.0,19.2
2022,Rogers,20-24 years,246.0,6399.0,38.4
2022,Rogers,25-29 years,349.0,6089.0,57.3
2022,Rogers,30-34 years,287.0,6449.0,44.5
2022,Rogers,35-39 years,107.0,6301.0,17.0
2022,Rogers,40-44 years,31.0,6131.0,5.1
2022,Rogers,45-54 years,0.0,12203.0,0.0
2022,Rogers,Unknown Age,0.0,0.0,0.0
2022,Seminole,15-17 years,9.0,999.0,9.0
2022,Seminole,18-19 years,15.0,696.0,21.6
2022,Seminole,20-24 years,102.0,1562.0,65.3
2022,Seminole,25-29 years,83.0,1317.0,63.0
2022,Seminole,30-34 years,58.0,1344.0,43.2
2022,Seminole,35-39 years,17.0,1316.0,12.9
2022,Seminole,40-44 years,5.0,1529.0,3.3
2022,Sequoyah,10-14 years,0.0,2644.0,0.0
2022,Sequoyah,15-17 years,9.0,1666.0,5.4
2022,Sequoyah,18-19 years,31.0,866.0,35.8
2022,Sequoyah,20-24 years,150.0,2342.0,64.0
2022,Sequoyah,25-29 years,170.0,2476.0,68.7
2022,Sequoyah,30-34 years,91.0,2456.0,37.1
2022,Sequoyah,35-39 years,39.0,2267.0,17.2
2022,Sequoyah,40-44 years,5.0,2280.0,2.2
2022,Stephens,15-17 years,9.0,1820.0,4.9
2022,Stephens,18-19 years,29.0,973.0,29.8
2022,Stephens,20-24 years,130.0,2385.0,54.5
2022,Stephens,25-29 years,143.0,2400.0,59.6
2022,Stephens,30-34 years,97.0,2653.0,36.6
2022,Stephens,35-39 years,38.0,2644.0,14.4
2022,Stephens,40-44 years,13.0,2714.0,4.8
2022,Stephens,Unknown Age,0.0,0.0,0.0
2022,Texas,10-14 years,0.0,1612.0,0.0
2022,Texas,15-17 years,5.0,931.0,5.4
2022,Texas,18-19 years,16.0,622.0,25.7
2022,Texas,20-24 years,73.0,1613.0,45.3
2022,Texas,25-29 years,97.0,1286.0,75.4
2022,Texas,30-34 years,67.0,1359.0,49.3
2022,Texas,35-39 years,43.0,1302.0,33.0
2022,Texas,40-44 years,15.0,1319.0,11.4
2022,Tillman,15-17 years,0.0,314.0,0.0
2022,Tillman,18-19 years,0.0,155.0,0.0
2022,Tillman,20-24 years,18.0,392.0,45.9
2022,Tillman,25-29 years,18.0,351.0,51.3
2022,Tillman,30-34 years,12.0,399.0,30.1
2022,Tillman,35-39 years,0.0,394.0,0.0
2022,Tillman,40-44 years,0.0,414.0,0.0
2022,Tulsa,10-14 years,8.0,47619.0,0.2
2022,Tulsa,15-17 years,112.0,28829.0,3.9
2022,Tulsa,18-19 years,313.0,17230.0,18.2
2022,Tulsa,20-24 years,1842.0,46579.0,39.5
2022,Tulsa,25-29 years,2587.0,46733.0,55.4
2022,Tulsa,30-34 years,2382.0,49222.0,48.4
2022,Tulsa,35-39 years,1216.0,47053.0,25.8
2022,Tulsa,40-44 years,214.0,44121.0,4.9
2022,Tulsa,45-54 years,19.0,78514.0,0.2
2022,Tulsa,Unknown Age,0.0,0.0,0.0
2022,Wagoner,15-17 years,8.0,3675.0,2.2
2022,Wagoner,18-19 years,20.0,1841.0,10.9
2022,Wagoner,20-24 years,200.0,4916.0,40.7
2022,Wagoner,25-29 years,309.0,5348.0,57.8
2022,Wagoner,30-34 years,272.0,6079.0,44.7
2022,Wagoner,35-39 years,106.0,6057.0,17.5
2022,Wagoner,40-44 years,19.0,5976.0,3.2
2022,Washington,10-14 years,0.0,3740.0,0.0
2022,Washington,15-17 years,8.0,2247.0,3.6
2022,Washington,18-19 years,34.0,1289.0,26.4
2022,Washington,20-24 years,134.0,3066.0,43.7
2022,Washington,25-29 years,187.0,2998.0,62.4
2022,Washington,30-34 years,142.0,3423.0,41.5
2022,Washington,35-39 years,76.0,3505.0,21.7
2022,Washington,40-44 years,7.0,3252.0,2.2
2022,Washington,Unknown Age,0.0,0.0,0.0
2022,Washita,15-17 years,0.0,479.0,0.0
2022,Washita,18-19 years,7.0,237.0,29.5
2022,Washita,20-24 years,36.0,545.0,66.1
2022,Washita,25-29 years,44.0,560.0,78.6
2022,Washita,30-34 years,18.0,640.0,28.1
2022,Washita,35-39 years,11.0,705.0,15.6
2022,Washita,40-44 years,0.0,685.0,0.0
2022,Washita,Unknown Age,0.0,0.0,0.0
2022,Woods,15-17 years,0.0,291.0,0.0
2022,Woods,18-19 years,0.0,494.0,0.0
2022,Woods,20-24 years,12.0,1019.0,11.8
2022,Woods,25-29 years,44.0,528.0,83.3
2022,Woods,30-34 years,19.0,576.0,33.0
2022,Woods,35-39 years,11.0,543.0,20.3
2022,Woods,40-44 years,0.0,469.0,0.0
2022,Woodward,15-17 years,9.0,849.0,10.6
2022,Woodward,18-19 years,16.0,434.0,36.9
2022,Woodward,20-24 years,69.0,1268.0,54.4
2022,Woodward,25-29 years,80.0,1335.0,59.9
2022,Woodward,30-34 years,58.0,1364.0,42.5
2022,Woodward,35-39 years,17.0,1313.0,12.9
2022,Woodward,40-44 years,0.0,1416.0,0.0
2023,UNKNOWN,18-19 years,0.0,0.0,0.0
2023,UNKNOWN,20-24 years,0.0,0.0,0.0
2023,UNKNOWN,25-29 years,12.0,0.0,0.0
2023,UNKNOWN,30-34 years,7.0,0.0,0.0
2023,UNKNOWN,35-39 years,0.0,0.0,0.0
2023,UNKNOWN,40-44 years,0.0,0.0,0.0
2023,Adair,15-17 years,6.0,916.0,6.6
2023,Adair,18-19 years,20.0,506.0,39.5
2023,Adair,20-24 years,92.0,1185.0,77.6
2023,Adair,25-29 years,65.0,1175.0,55.3
2023,Adair,30-34 years,48.0,1194.0,40.2
2023,Adair,35-39 years,14.0,1090.0,12.8
2023,Adair,40-44 years,0.0,1197.0,0.0
2023,Adair,45-54 years,0.0,2408.0,0.0
2023,Adair,Unknown Age,0.0,0.0,0.0
2023,Alfalfa,18-19 years,0.0,93.0,0.0
2023,Alfalfa,20-24 years,7.0,196.0,35.7
2023,Alfalfa,25-29 years,16.0,280.0,57.1
2023,Alfalfa,30-34 years,12.0,327.0,36.7
2023,Alfalfa,35-39 years,8.0,502.0,15.9
2023,Atoka,15-17 years,0.0,545.0,0.0
2023,Atoka,18-19 years,7.0,274.0,25.5
2023,Atoka,20-24 years,53.0,863.0,61.4
2023,Atoka,25-29 years,54.0,1043.0,51.8
2023,Atoka,30-34 years,27.0,1062.0,25.4
2023,Atoka,35-39 years,7.0,1035.0,6.8
2023,Atoka,40-44 years,0.0,926.0,0.0
2023,Beaver,18-19 years,0.0,143.0,0.0
2023,Beaver,20-24 years,16.0,286.0,55.9
2023,Beaver,25-29 years,15.0,252.0,59.5
2023,Beaver,30-34 years,10.0,309.0,32.4
2023,Beaver,35-39 years,6.0,268.0,22.4
2023,Beaver,Unknown Age,0.0,0.0,0.0
2023,Beckham,15-17 years,5.0,965.0,5.2
2023,Beckham,18-19 years,19.0,508.0,37.4
2023,Beckham,20-24 years,61.0,1505.0,40.5
2023,Beckham,25-29 years,67.0,1515.0,44.2
2023,Beckham,30-34 years,52.0,1679.0,31.0
2023,Beckham,35-39 years,21.0,1649.0,12.7
2023,Beckham,40-44 years,6.0,1525.0,3.9
2023,Beckham,45-54 years,0.0,2585.0,0.0
2023,Blaine,18-19 years,0.0,202.0,0.0
2023,Blaine,20-24 years,29.0,457.0,63.5
2023,Blaine,25-29 years,24.0,406.0,59.1
2023,Blaine,30-34 years,27.0,504.0,53.6
2023,Blaine,35-39 years,8.0,488.0,16.4
2023,Blaine,40-44 years,0.0,499.0,0.0
2023,Bryan,15-17 years,14.0,1943.0,7.2
2023,Bryan,18-19 years,29.0,1226.0,23.7
2023,Bryan,20-24 years,227.0,3329.0,68.2
2023,Bryan,25-29 years,177.0,3326.0,53.2
2023,Bryan,30-34 years,128.0,3577.0,35.8
2023,Bryan,35-39 years,55.0,3281.0,16.8
2023,Bryan,40-44 years,9.0,3062.0,2.9
2023,Caddo,15-17 years,0.0,1019.0,0.0
2023,Caddo,18-19 years,14.0,576.0,24.3
2023,Caddo,20-24 years,80.0,1755.0,45.6
2023,Caddo,25-29 years,84.0,2019.0,41.6
2023,Caddo,30-34 years,63.0,2010.0,31.3
2023,Caddo,35-39 years,29.0,1848.0,15.7
2023,Caddo,40-44 years,6.0,1831.0,3.3
2023,Caddo,Unknown Age,0.0,0.0,0.0
2023,Canadian,10-14 years,0.0,13046.0,0.0
2023,Canadian,15-17 years,16.0,7930.0,2.0
2023,Canadian,18-19 years,46.0,3926.0,11.7
2023,Canadian,20-24 years,337.0,9598.0,35.1
2023,Canadian,25-29 years,770.0,12281.0,62.7
2023,Canadian,30-34 years,636.0,13920.0,45.7
2023,Canadian,35-39 years,228.0,14239.0,16.0
2023,Canadian,40-44 years,38.0,13240.0,2.9
2023,Canadian,45-54 years,0.0,21094.0,0.0
2023,Canadian,Unknown Age,0.0,0.0,0.0
2023,Carter,15-17 years,10.0,2182.0,4.6
2023,Carter,18-19 years,38.0,1106.0,34.4
2023,Carter,20-24 years,189.0,2910.0,64.9
2023,Carter,25-29 years,189.0,3110.0,60.8
2023,Carter,30-34 years,158.0,3280.0,48.2
2023,Carter,35-39 years,59.0,3019.0,19.5
2023,Carter,40-44 years,12.0,3067.0,3.9
2023,Cherokee,15-17 years,10.0,1824.0,5.5
2023,Cherokee,18-19 years,32.0,1669.0,19.2
2023,Cherokee,20-24 years,175.0,5044.0,34.7
2023,Cherokee,25-29 years,153.0,3132.0,48.9
2023,Cherokee,30-34 years,111.0,2943.0,37.7
2023,Cherokee,35-39 years,42.0,2752.0,15.3
2023,Cherokee,40-44 years,11.0,2947.0,3.7
2023,Cherokee,45-54 years,0.0,5155.0,0.0
2023,Cherokee,Unknown Age,0.0,0.0,0.0
2023,Choctaw,15-17 years,0.0,612.0,0.0
2023,Choctaw,18-19 years,14.0,303.0,46.2
2023,Choctaw,20-24 years,74.0,754.0,98.1
2023,Choctaw,25-29 years,50.0,802.0,62.3
2023,Choctaw,30-34 years,26.0,869.0,29.9
2023,Choctaw,35-39 years,10.0,745.0,13.4
2023,Choctaw,40-44 years,0.0,787.0,0.0
2023,Cimarron,18-19 years,0.0,44.0,0.0
2023,Cimarron,20-24 years,7.0,102.0,68.6
2023,Cimarron,25-29 years,6.0,95.0,63.2
2023,Cimarron,30-34 years,5.0,104.0,48.1
2023,Cimarron,35-39 years,0.0,114.0,0.0
2023,Cleveland,15-17 years,23.0,11929.0,1.9
2023,Cleveland,18-19 years,87.0,12302.0,7.1
2023,Cleveland,20-24 years,557.0,32909.0,16.9
2023,Cleveland,25-29 years,896.0,21234.0,42.2
2023,Cleveland,30-34 years,732.0,20395.0,35.9
2023,Cleveland,35-39 years,358.0,20069.0,17.8
2023,Cleveland,40-44 years,89.0,21063.0,4.2
2023,Cleveland,45-54 years,5.0,33966.0,0.1
2023,Coal,18-19 years,7.0,125.0,56.0
2023,Coal,20-24 years,28.0,297.0,94.3
2023,Coal,25-29 years,28.0,318.0,88.1
2023,Coal,30-34 years,12.0,316.0,38.0
2023,Coal,35-39 years,0.0,253.0,0.0
2023,Coal,40-44 years,0.0,292.0,0.0
2023,Comanche,15-17 years,18.0,4695.0,3.8
2023,Comanche,18-19 years,86.0,3963.0,21.7
2023,Comanche,20-24 years,430.0,10000.0,43.0
2023,Comanche,25-29 years,485.0,9607.0,50.5
2023,Comanche,30-34 years,356.0,9913.0,35.9
2023,Comanche,35-39 years,135.0,8590.0,15.7
2023,Comanche,40-44 years,30.0,7901.0,3.8
2023,Cotton,15-17 years,0.0,250.0,0.0
2023,Cotton,18-19 years,6.0,126.0,47.6
2023,Cotton,20-24 years,12.0,261.0,46.0
2023,Cotton,25-29 years,23.0,282.0,81.6
2023,Cotton,30-34 years,9.0,339.0,26.5
2023,Cotton,35-39 years,5.0,277.0,18.1
2023,Craig,15-17 years,0.0,623.0,0.0
2023,Craig,18-19 years,9.0,297.0,30.3
2023,Craig,20-24 years,40.0,824.0,48.5
2023,Craig,25-29 years,54.0,852.0,63.4
2023,Craig,30-34 years,34.0,937.0,36.3
2023,Craig,35-39 years,11.0,878.0,12.5
2023,Craig,40-44 years,0.0,826.0,0.0
2023,Creek,15-17 years,11.0,3179.0,3.5
2023,Creek,18-19 years,30.0,1543.0,19.4
2023,Creek,20-24 years,242.0,4139.0,58.5
2023,Creek,25-29 years,238.0,4368.0,54.5
2023,Creek,30-34 years,178.0,4751.0,37.5
2023,Creek,35-39 years,77.0,4538.0,17.0
2023,Creek,40-44 years,14.0,4606.0,3.0
2023,Creek,45-54 years,0.0,8757.0,0.0
2023,Custer,10-14 years,0.0,2053.0,0.0
2023,Custer,15-17 years,0.0,1228.0,0.0
2023,Custer,18-19 years,20.0,1173.0,17.1
2023,Custer,20-24 years,112.0,3488.0,32.1
2023,Custer,25-29 years,108.0,1785.0,60.5
2023,Custer,30-34 years,69.0,1567.0,44.0
2023,Custer,35-39 years,30.0,1661.0,18.1
2023,Custer,40-44 years,7.0,1778.0,3.9
2023,Delaware,10-14 years,0.0,2334.0,0.0
2023,Delaware,15-17 years,6.0,1605.0,3.7
2023,Delaware,18-19 years,23.0,850.0,27.1
2023,Delaware,20-24 years,133.0,2047.0,65.0
2023,Delaware,25-29 years,113.0,2190.0,51.6
2023,Delaware,30-34 years,94.0,2224.0,42.3
2023,Delaware,35-39 years,25.0,2188.0,11.4
2023,Delaware,40-44 years,9.0,2256.0,4.0
2023,Dewey,18-19 years,0.0,107.0,0.0
2023,Dewey,20-24 years,16.0,238.0,67.2
2023,Dewey,25-29 years,12.0,199.0,60.3
2023,Dewey,30-34 years,7.0,265.0,26.4
2023,Dewey,35-39 years,0.0,231.0,0.0
2023,Dewey,40-44 years,0.0,262.0,0.0
2023,Ellis,18-19 years,0.0,91.0,0.0
2023,Ellis,20-24 years,14.0,178.0,78.7
2023,Ellis,25-29 years,11.0,188.0,58.5
2023,Ellis,30-34 years,16.0,189.0,84.7
2023,Garfield,10-14 years,0.0,4556.0,0.0
2023,Garfield,15-17 years,12.0,2969.0,4.0
2023,Garfield,18-19 years,37.0,1560.0,23.7
2023,Garfield,20-24 years,202.0,3940.0,51.3
2023,Garfield,25-29 years,232.0,4169.0,55.6
2023,Garfield,30-34 years,169.0,4064.0,41.6
2023,Garfield,35-39 years,78.0,4147.0,18.8
2023,Garfield,40-44 years,19.0,4157.0,4.6
2023,Garfield,45-54 years,0.0,6327.0,0.0
2023,Garvin,10-14 years,0.0,1885.0,0.0
2023,Garvin,15-17 years,8.0,1278.0,6.3
2023,Garvin,18-19 years,13.0,565.0,23.0
2023,Garvin,20-24 years,117.0,1498.0,78.1
2023,Garvin,25-29 years,97.0,1457.0,66.6
2023,Garvin,30-34 years,62.0,1611.0,38.5
2023,Garvin,35-39 years,22.0,1582.0,13.9
2023,Garvin,40-44 years,11.0,1747.0,6.3
2023,Grady,10-14 years,0.0,4051.0,0.0
2023,Grady,15-17 years,9.0,2654.0,3.4
2023,Grady,18-19 years,21.0,1520.0,13.8
2023,Grady,20-24 years,150.0,3551.0,42.2
2023,Grady,25-29 years,193.0,3211.0,60.1
2023,Grady,30-34 years,120.0,3532.0,34.0
